what,kind,bundleId,bundleVersion,description,time
error,log,,,"Error logged from Debug Core: ",1255726061771
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255726146908
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1255726147782
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255726157627
activated,view,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CView",1255726159536
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255726176275
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1255726215027
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1255726219278
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1255726223200
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255726264596
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255726328480
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1255726332298
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1255726338746
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1255726340335
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255726342734
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255726347350
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1255726347683
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255726348533
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255726349446
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255726355342
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255726360018
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1255726381769
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255726398255
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255726463032
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255726522959
