what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255719734262
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1255719947545
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255719949927
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255719953768
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255719957862
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255720195178
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255720197080
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255720637982
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255720644356
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255720649765
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255720659903
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255720835488
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255720838823
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255721785000
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255721789799
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255722771677
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1255722774285
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255722774712
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255722775685
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255722785149
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255722791895
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1255722794294
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255722799765
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255722803672
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255722805708
