what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255725065282
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255725095920
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255725099334
error,log,,,"Error logged from Debug Core: ",1255725099421
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255725101434
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255725103364
error,log,,,"Error logged from Debug Core: ",1255725103370
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1255725105573
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255725106687
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255725107546
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255725113114
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255725118361
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1255725128994
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255725149094
activated,view,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CView",1255725156322
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1255725157218
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1255725172496
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255725180318
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255725186334
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1255725186939
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255725187740
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255725188338
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255725194532
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255725196695
error,log,,,"Error logged from Debug Core: ",1255725196793
